"Path","Line","TableOrObject","AccessType","OwningFeature","ReplacementTarget","EstimatedComplexity","Snippet"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","117","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','payer_customer_id'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","118","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','payer_wallet_id'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","119","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','system_charged_points'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","120","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','tariff_snapshot_json'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","121","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','actual_cost_incomplete'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","122","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','reserved_until'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","123","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','pending_reconciliation_at'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","124","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','reconciliation_attempt_count'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","125","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','reconciliation_lock_owner'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","126","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records','reconciliation_lock_until'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","127","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts','provider_estimated_cost_usd'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","128","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts','provider_actual_cost_usd'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","129","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts','cost_source'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","130","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts','error_code')"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","147","token_wallets","reference","yescale","token_wallets","low","('token_wallets_customer_scope_uk'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","148","token_wallets","reference","yescale","token_wallets","low","('token_wallets_system_code_uk'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","149","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","('ai_image_provider_attempts_record_attempt_uk'),"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","150","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","('ai_image_billing_records_reconciliation_ix')"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","163","token_wallets","read","yescale","token_wallets","low","FROM billing.token_wallets"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","174","token_wallets","reference","yescale","token_wallets","low","AND table_name = 'token_wallets'"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","179","token_wallets","reference","yescale","token_wallets","low","RAISE EXCEPTION 'billing.token_wallets.customer_id must be nullable for system wallets.';"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","204","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","AND table_name IN ('ai_image_billing_records','ai_image_provider_attempts','token_wallets')"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","204","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","AND table_name IN ('ai_image_billing_records','ai_image_provider_attempts','token_wallets')"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","204","token_wallets","reference","yescale","token_wallets","low","AND table_name IN ('ai_image_billing_records','ai_image_provider_attempts','token_wallets')"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","213","ai_image_billing_records","read","yescale","billing.ai_billing_records","high","FROM billing.ai_image_billing_records"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","222","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","222","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","234","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","241","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","241","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","247","token_wallets","read","yescale","token_wallets","low","FROM billing.token_wallets"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","252","ai_image_billing_records","read","yescale","billing.ai_billing_records","high","FROM billing.ai_image_billing_records"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","259","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","AND table_name IN ('ai_image_billing_records','ai_image_provider_attempts','yescale_image_default_snapshot')"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\verify_yescale_image_demo.sql","259","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","AND table_name IN ('ai_image_billing_records','ai_image_provider_attempts','yescale_image_default_snapshot')"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","25","ai_image_billing_records","read","yescale","billing.ai_billing_records","high","FROM billing.ai_image_billing_records"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","38","todox_ai_provider","write-or-ddl","yescale","todox_ai_provider","medium","UPDATE public.todox_ai_provider_capability c"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","38","todox_ai_provider_capability","write-or-ddl","yescale","todox_ai_provider_capability","medium","UPDATE public.todox_ai_provider_capability c"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","46","todox_ai_provider","write-or-ddl","yescale","todox_ai_provider","medium","UPDATE public.todox_ai_provider_capability c"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","46","todox_ai_provider_capability","write-or-ddl","yescale","todox_ai_provider_capability","medium","UPDATE public.todox_ai_provider_capability c"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","56","todox_ai_provider","write-or-ddl","yescale","todox_ai_provider","medium","UPDATE public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","56","todox_ai_provider_capability","write-or-ddl","yescale","todox_ai_provider_capability","medium","UPDATE public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","70","todox_ai_provider","write-or-ddl","yescale","todox_ai_provider","medium","UPDATE public.todox_ai_provider"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","73","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","73","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","88","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\rollback_yescale_image_demo.sql","88","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","31","todox_ai_provider","read","yescale","todox_ai_provider","low","IF NOT EXISTS (SELECT 1 FROM public.todox_ai_provider WHERE provider_code='yescale_task_image') THEN"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","34","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","IF to_regclass('billing.ai_image_billing_records') IS NULL THEN"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","37","ai_image_provider_attempts","reference","yescale","billing.ai_provider_attempts","high","IF to_regclass('billing.ai_image_provider_attempts') IS NULL THEN"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","52","ai_image_billing_records","reference","yescale","billing.ai_billing_records","high","AND c.table_name = 'ai_image_billing_records'"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","61","token_wallets","read","yescale","token_wallets","low","FROM billing.token_wallets"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","70","ai_image_billing_records","read","yescale","billing.ai_billing_records","high","FROM billing.ai_image_billing_records"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","80","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","80","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","91","todox_ai_provider","read","yescale","todox_ai_provider","low","FROM public.todox_ai_provider_capability"
"database\yescale-image-production-phase1-sql-v2-fixed\yescale-image-production-phase1-sql-v2-fixed\04_enable_yescale_image_demo.sql","91","todox_ai_provider_capability","read","yescale","todox_ai_provider_capability","low","FROM public.todox_ai_provider_capability"
